"FIPS","name","state","pop2010","pop2000","age_under_5","age_under_18","age_over_65","female","black","hispanic","white_not_hispanic","no_move_in_one_plus_year","foreign_born","foreign_spoken_at_home","hs_grad","bachelors","mean_work_travel","home_ownership","housing_multi_unit","median_val_owner_occupied","persons_per_household","per_capita_income","poverty","sales_per_capita","median_household_income","fed_spending","density","area"
16061,"Lewis County","Idaho",3821,3747,6.2,22.2,21.8,49.9,0.4,3.3,88.9,84.1,2.1,5.1,90.2,15.5,20.5,72.6,5.5,112100,2.28,18580,16,8193,35808,73067,8,478.8
16063,"Lincoln County","Idaho",5208,4044,8.6,32.6,11,48.3,0.4,28.3,69.3,88.4,14.2,19.9,76.6,11.4,31.1,75.4,2.1,124600,2.7,19011,15.3,3721,45714,28142,4.3,1201.41
16065,"Madison County","Idaho",37536,27467,9.6,26,5.6,51.6,0.5,5.9,91.2,58.1,3,9.7,95.2,30,15.2,52,42.2,169700,3.49,13735,32.2,10971,35461,121324,80,469.21
16067,"Minidoka County","Idaho",20069,20174,8.4,29.4,14.8,49.4,0.4,32.4,65.2,88.4,10.9,24.4,74.9,9.4,17.3,76.7,9.1,98400,2.86,17747,13.1,8722,40350,129786,26.5,757.59
16069,"Nez Perce County","Idaho",39265,37410,5.6,21.7,18,50.4,0.3,2.8,88.7,83.1,1.7,5.3,89.7,18.2,15.7,67.6,17.7,159600,2.37,23899,11.6,18133,44395,372692,46.3,848.09
16071,"Oneida County","Idaho",4286,4125,7.6,29.9,16.7,48.9,0.2,2.9,95,83.7,0.1,2.5,92.3,15.6,21.2,81.2,3.6,120400,2.7,17950,13.4,5834,44599,31269,3.6,1200.06
16073,"Owyhee County","Idaho",11526,10644,7.7,29.2,14,48.9,0.2,25.8,68.3,87,13.9,19.8,75.1,10.3,26,67.8,5.1,133500,2.81,17373,22.2,4653,33441,82037,1.5,7665.51
16075,"Payette County","Idaho",22623,20578,7.7,28.7,15.3,50.5,0.2,14.9,81.3,82.9,3.9,9.5,83.7,13.8,21.2,74.5,8.7,134800,2.7,18814,15.7,6401,43559,160192,55.6,406.87
16077,"Power County","Idaho",7817,7538,9.2,30.9,12.1,48.5,0.3,29.8,66.1,91.5,12.9,25,82.1,18.9,17.1,73.2,5.1,121900,2.89,18412,11.1,6572,40843,55458,5.6,1404.24
16079,"Shoshone County","Idaho",12765,13771,4.9,20.8,19.9,49.7,0.2,3,93.5,83.3,1.3,1.5,82.1,11.9,18.5,71.4,11.5,145000,2.2,19020,17.9,48689,36654,135693,4.9,2629.67
16081,"Teton County","Idaho",10170,5999,9.7,29.7,6.5,47.7,0.2,16.9,81.5,79.6,9.1,14.8,89,31.6,24.6,59.7,16.7,294800,2.47,23633,7.4,9987,53364,40340,22.6,449.46
16083,"Twin Falls County","Idaho",77230,64284,8.2,27.4,13.9,50.6,0.4,13.7,82.7,82.8,7.7,12.1,83.3,16.8,15.7,67.9,15.5,148400,2.67,19892,13,17270,42455,513996,40.2,1921.21
16085,"Valley County","Idaho",9862,7651,5.2,19.8,16.8,48.2,0.1,3.9,94.1,79.9,2.5,3.1,93.3,36.1,14.5,77.7,9.9,287100,2.23,27577,15.4,15201,50851,77656,2.7,3664.52
16087,"Washington County","Idaho",10198,9977,5.6,24.7,20.5,50.8,0.2,16.8,80.1,86.2,8.3,15.6,80,17.4,21.8,75.3,6.7,140200,2.49,20015,13.2,7645,36542,79961,7,1452.98
17001,"Adams County","Illinois",67103,68277,6.3,23,17.5,51.3,3.5,1.2,93,86.2,1.1,2.4,89.2,21.1,16.6,73.8,16.6,98400,2.38,24308,12.3,13888,43824,570465,78.5,855.2
17003,"Alexander County","Illinois",8238,9590,7.1,22.9,17,49.2,35.4,1.9,60.5,84.3,1.9,4.3,76,9.5,26.7,71.4,13.9,58200,2.38,15858,20.1,2785,28833,131706,35,235.51
17005,"Bond County","Illinois",17768,17633,5.4,20.5,15,47.7,6.1,3.1,88.9,89.9,1.1,2.2,88,24.7,24.5,81.2,8,106500,2.78,24341,10.8,5708,51946,140028,46.7,380.28
17007,"Boone County","Illinois",54165,41786,6.9,29,11.7,50,2,20.2,75.2,90.5,10.1,18.9,85.4,20.8,31.6,82.6,12.1,174400,2.98,26105,10.4,8556,61210,203453,193,280.72
17009,"Brown County","Illinois",6937,6950,4.3,16.1,12.4,35.9,18.5,5.8,74.8,73.4,2.7,7,75.6,10.9,16.2,74.6,11.5,80100,2.17,17133,12,4597,38696,41330,22.7,305.61
17011,"Bureau County","Illinois",34978,35503,5.8,23.3,18.1,51.1,0.6,7.7,90,91.1,3,7.2,89.2,16.1,19.6,75.2,12.2,102000,2.38,24103,11.1,9525,45692,300447,40.2,869.03
17013,"Calhoun County","Illinois",5089,5084,5.4,21.9,20.1,50.3,0.1,0.8,98.3,89.3,2.6,2.6,84.3,12.5,37,78.6,6.2,101900,2.45,23109,11.7,4376,44891,55708,20,253.83
17015,"Carroll County","Illinois",15387,16674,4.7,20.5,21.2,49.9,0.8,2.8,94.9,88.7,1.9,3.7,86.9,15.9,25.2,76.3,11.7,98500,2.18,25914,11.7,5593,44805,141925,34.6,444.81
17017,"Cass County","Illinois",13642,13695,6.8,24.9,15.7,49.9,3.1,16.8,79.4,81.8,8.7,16.1,80.6,12.3,24.4,71.4,11.5,77300,2.6,19825,12.9,8480,41544,118104,36.3,375.82
17019,"Champaign County","Illinois",201081,179669,5.8,19.4,10,50.1,12.4,5.3,70.9,71.9,10.9,15.1,92.3,41.2,16.9,55.9,35.2,145200,2.32,24553,20.5,12163,45262,1410523,201.8,996.27
17021,"Christian County","Illinois",34800,35372,6,22.3,17.5,49.3,1.4,1.4,95.8,87.4,1.8,3.1,85.8,12.1,25.2,75,10.1,80500,2.34,21519,16.6,10703,41712,257403,49.1,709.38
17023,"Clark County","Illinois",16335,17008,5.7,22.8,18,51.3,0.3,1.1,97.5,86.3,0.9,1.8,88,16.4,22.7,77.1,6.2,84100,2.38,23173,10.9,6513,43597,122385,32.6,501.42
17025,"Clay County","Illinois",13815,14560,6.2,22.9,17.9,50.9,0.3,1.1,97.2,92.1,0.8,1.9,86.2,13.8,19,76.4,10.2,72700,2.45,20802,16.3,8375,38016,123318,29.5,468.32
17027,"Clinton County","Illinois",37762,35535,5.8,22.7,14.5,48.3,3.5,2.8,92.1,88.4,1.4,3.6,85.8,18.9,25.2,80,7.7,124200,2.47,25392,7.8,10581,55278,234852,79.7,474.09
17029,"Coles County","Illinois",53873,53196,5.2,18.5,13.8,51.8,3.8,2.1,91.6,74.1,1.6,4,89.3,23.3,16.8,62.5,23.2,89500,2.18,20601,20.3,12150,36457,371039,106,508.29
17031,"Cook County","Illinois",5194675,5376741,6.6,23.7,11.9,51.6,24.8,24,43.9,85.8,21,33.7,83.2,33.2,31.8,60.4,54,265800,2.63,29335,15.3,11571,53942,44219617,5495.1,945.33
17033,"Crawford County","Illinois",19817,20452,5.1,20.5,16.8,48.1,4.7,1.8,91.9,83.8,1.8,4.1,86.5,13.5,17.7,80.4,9.5,70400,2.47,21545,16.9,8419,41434,143534,44.7,443.63
17035,"Cumberland County","Illinois",11048,11253,6.6,23.5,16.6,50.1,0.3,0.7,97.9,87.6,0.3,1,88.1,13,23.7,79.7,4.9,81300,2.65,21262,12.5,2119,42101,79514,31.9,346.02
17037,"DeKalb County","Illinois",105160,88969,6.3,22.3,9.8,50,6.4,10.1,79.7,76,7,11.5,90.7,28,25.2,62.7,28,192300,2.52,24179,14.6,10351,54002,449900,166.6,631.31
17039,"De Witt County","Illinois",16561,16798,5.8,23.1,16.7,50.5,0.5,2.1,95.7,88.6,1.7,2.7,90.3,15.7,22.1,76,12.9,96200,2.45,24320,8.6,11527,45347,120616,41.7,397.51
17041,"Douglas County","Illinois",19980,19922,7,25.9,15.8,50.7,0.3,6.1,92.2,86.9,4.2,16.8,81.7,14.9,20.4,78.3,11.2,93000,2.61,21438,10.2,11222,46941,125460,48,416.67
17043,"DuPage County","Illinois",916924,904161,6.2,24.8,11.6,51,4.6,13.3,70.5,88,18.3,26.1,92,45.3,29.1,76.1,28.2,316900,2.68,37849,5.7,19550,76581,7310954,2799.8,327.5
17045,"Edgar County","Illinois",18576,19704,5.7,22.2,18.7,51.5,0.3,1,97.7,87.1,0.6,1.9,88.4,16.8,21.5,76,7.6,74200,2.32,22175,13.5,10476,39904,156735,29.8,623.37
17047,"Edwards County","Illinois",6721,6971,5.4,22.9,17.7,50.6,0.4,0.9,97.5,92.8,0.6,0.8,89,13.1,21.4,77.3,5.9,61400,2.35,21113,12.2,6229,40430,48415,30.2,222.42
17049,"Effingham County","Illinois",34242,34264,6.6,24.7,15.2,50.3,0.2,1.7,96.8,90.4,0.9,2.3,89.4,20,17.7,79,12.4,106500,2.52,24843,10.5,25050,49509,231616,71.5,478.78
17051,"Fayette County","Illinois",22140,21802,5.8,22.5,16.2,47.4,4.4,1.4,93,88.2,1.7,3,82.9,14.3,23.5,79.5,8,73200,2.66,21663,16.1,10846,41269,149280,30.9,716.48
17053,"Ford County","Illinois",14081,14241,5.8,23.8,18.7,51.3,0.6,2.1,96,87.1,1.8,2.8,87.3,17.8,22.4,79.1,7.9,90700,2.38,23401,8.3,7990,48667,111387,29,485.62
17055,"Franklin County","Illinois",39561,39018,6,22.7,18.4,51.1,0.3,1.2,96.9,86.3,0.5,1.3,83.8,12.4,23.2,78.5,8.1,61100,2.41,18504,19.8,9236,34381,419181,96.8,408.89
17057,"Fulton County","Illinois",37069,38250,5.2,20.9,18.1,48.3,3.4,2.4,92.8,85.4,2.5,4.8,83.6,13.4,26.6,78.4,10.1,79000,2.34,20309,13.8,7843,41268,289916,42.8,865.6
17059,"Gallatin County","Illinois",5589,6445,5.9,21.2,20.5,51.3,0.2,1.2,97.1,88.1,0.4,1,77.7,10.1,26.9,79,7.3,56600,2.4,21537,18,3684,38003,80272,17.3,323.07
17061,"Greene County","Illinois",13886,14761,5.9,23,17.2,49.5,0.9,0.8,97.3,89.1,0.7,1.9,85.2,13.5,28.5,78.3,8.8,72000,2.38,22107,15.1,7009,41450,130187,25.6,543.02
17063,"Grundy County","Illinois",50063,37535,7.3,27.3,11.1,50.1,1.2,8.2,88.9,88.5,3.7,7,90.7,18.3,28.7,76.8,14.2,193300,2.71,27895,6.9,11097,64297,228436,119.8,418.04
17065,"Hamilton County","Illinois",8457,8621,5.9,22.8,19.8,51.2,0.4,1.2,97.4,88.7,0.1,1.2,80.8,12.7,24.3,83.7,5.9,67500,2.39,21602,14.5,5145,35032,81295,19.5,434.67
17067,"Hancock County","Illinois",19104,20121,5.9,22,19.8,50.8,0.3,1,97.4,89.9,0.8,2,90.1,19.1,22.6,79.9,8.7,80200,2.38,22885,12.6,5676,42857,161554,24.1,793.73
17069,"Hardin County","Illinois",4320,4800,5.6,20.3,20.3,50.3,0.3,1.3,96.6,90.4,1.1,1.2,77,11,26.2,77,8.8,63300,2.28,18515,22.3,3219,27578,46780,24.3,177.53
17071,"Henderson County","Illinois",7331,8213,4.7,20.4,20.9,50.7,0.2,1.1,97.3,91.7,2.8,3.8,87.2,14.9,24.9,78.4,4.2,77600,2.28,22492,11.4,3462,43450,82417,19.3,378.87
17073,"Henry County","Illinois",50486,51020,6,24,17.1,50.3,1.6,4.8,92.1,89.1,2,3.9,87.9,20.6,21.9,77.3,11.9,108800,2.44,24915,10.4,9644,49164,353535,61.3,822.99
17075,"Iroquois County","Illinois",29718,31334,5.5,23.6,18.9,51.1,0.8,5.3,92.4,87.3,2.6,6.5,87.2,13.7,24.6,76.2,9.8,101100,2.41,23400,10,8843,47323,239332,26.6,1117.32
17077,"Jackson County","Illinois",60218,59612,5.2,17.8,11.6,49.1,14.3,4,76,72.5,5,8.1,89.5,35.4,17.1,54.4,31.2,96100,2.29,19294,28.5,11751,32169,425625,103.1,584.08
17079,"Jasper County","Illinois",9698,10117,5.7,22.7,17.4,50.2,0.1,0.8,98.1,87.3,0.5,1,88.2,13,23.8,82.2,8,77900,2.4,21467,8.5,8592,46546,74263,19.6,494.51
17081,"Jefferson County","Illinois",38827,40045,6.3,22.1,16.2,48.6,8.4,2.1,87.4,85.8,1.2,3.1,83.7,14.1,20.2,75,12.2,85800,2.4,21370,17.1,14157,41161,313808,68,571.17
17083,"Jersey County","Illinois",22985,21668,5.6,22.8,15.7,51,0.4,1,96.9,88.7,0.9,1.9,87.1,16,29.5,78.9,9.2,118200,2.57,24368,8.5,11186,53470,136471,62.2,369.27
17085,"Jo Daviess County","Illinois",22678,22289,5.3,20.8,21.3,49.8,0.5,2.7,95.6,89.8,3.8,4.8,89.1,23,20.3,78.1,9.6,138000,2.24,26819,8.4,14017,50279,172585,37.7,601.09
17087,"Johnson County","Illinois",12582,12878,4.5,19.4,17.2,44.2,8,3,87.9,76.7,2.3,2.3,78,12.8,25.6,79.8,6.8,94700,2.24,16402,13.6,4788,41619,105760,36.6,343.92
17089,"Kane County","Illinois",515269,404119,7.7,29,9.6,50.2,5.7,30.7,59,87.6,17.9,30.1,83.2,31.8,29,77.6,20.5,245000,2.94,29480,9.1,11482,67767,2698842,990.8,520.06
17091,"Kankakee County","Illinois",113449,103833,6.8,25.3,13.4,50.9,15.1,9,73.4,83.5,4.5,7.5,85.2,17.4,23.3,69.4,18.1,148400,2.63,22888,15,11264,50484,769160,167.7,676.56
17093,"Kendall County","Illinois",114736,54544,8.8,31.4,7.3,50.5,5.7,15.6,74.2,87.3,8.4,16,92,32.3,34.1,85.8,8.8,248300,2.94,30565,3.9,10957,79897,345906,358.2,320.34
17095,"Knox County","Illinois",52919,55836,5.2,20.6,18.4,49.8,7.2,4.8,85.3,88.2,2,3.9,85.2,15.2,19.8,68.9,16.8,80600,2.21,20908,15.5,13120,39545,426163,73.9,716.4
17097,"Lake County","Illinois",703462,644356,6.7,27.4,10.4,50.1,7,19.9,65.2,87.5,18,27.2,88.5,41.3,30.4,78.4,19.4,287300,2.84,38120,7,28949,78948,4095326,1585.6,443.67
17099,"La Salle County","Illinois",113924,111509,5.8,23,16.4,50.1,1.9,8,88.3,89.9,3.6,6.4,87.8,15.8,22.3,76.3,12.9,125500,2.47,24982,10.8,15466,51705,752646,100.4,1135.12
17101,"Lawrence County","Illinois",16833,15452,5.2,19.1,15.9,44,9.6,3.3,86.1,85.6,1.5,3.9,81.1,11.1,22.3,72.3,8.8,67900,2.24,19297,17.5,4923,38771,138415,45.2,372.18
17103,"Lee County","Illinois",36031,36062,5.7,21.5,15.7,47.5,4.8,5,88.3,88.7,2,3.6,85.7,15,21.4,74.1,15.8,113400,2.52,24440,9.6,10426,48502,253802,49.7,724.9
17105,"Livingston County","Illinois",38950,39678,5.7,22.5,15.8,49.9,4.9,3.9,89.6,84.5,1.7,4,84.1,13.5,20.2,75.8,14.5,101700,2.38,23259,11,10438,50500,252752,37.3,1044.29
17107,"Logan County","Illinois",30305,31183,5.3,20,15.7,49.3,7.5,2.9,87.7,80.3,1.1,3.1,85.4,17,20.8,74.5,12.8,95100,2.27,22063,9.8,9219,48999,220619,49,618.06
17109,"McDonough County","Illinois",32612,32913,4.6,16.1,14.2,49.9,5,2.7,88.9,71.3,3.1,5.6,91.2,32.6,15.1,62.4,25.3,85100,2.09,18344,23.7,10221,33702,202345,55.3,589.41
17111,"McHenry County","Illinois",308760,260077,6.4,27.3,10.1,50.1,1.1,11.4,83.7,90.9,9.8,14.3,91.7,32.1,33.7,84.1,11.7,249700,2.82,31838,6.2,11372,76482,1175766,511.9,603.17
17113,"McLean County","Illinois",169572,150433,6.3,22.7,10.2,51.4,7.3,4.4,81.9,78.8,5.2,7.7,93.4,40.4,17.3,68.3,28.7,151700,2.5,28167,12.9,13607,57642,776442,143.3,1183.38
17115,"Macon County","Illinois",110768,114706,6.3,22.8,16.4,52.2,16.3,1.9,78.4,83.4,2.1,3,86.9,20.5,17.6,71.1,16.8,90500,2.39,24726,15.7,13342,44337,865101,190.8,580.69
17117,"Macoupin County","Illinois",47765,49019,5.9,22.6,17.1,50.7,0.8,0.9,97,88.6,1,2.1,86.8,15,27.9,78.4,8.5,93400,2.39,23222,12,6760,47178,387076,55.4,862.91
17119,"Madison County","Illinois",269282,258941,6.1,22.7,14.3,51.1,7.9,2.7,86.7,86.1,2.2,3.7,89.4,23,24.3,74.5,16.8,122600,2.44,26127,12.9,11622,51941,2118394,376.3,715.58
17121,"Marion County","Illinois",39437,41691,6.5,23.4,17.6,51.4,3.9,1.4,92.4,86,1.1,2.2,84.1,13.6,22.5,74.6,10.6,71400,2.43,20493,16.5,8734,38974,390799,68.9,572.36
17123,"Marshall County","Illinois",12640,13180,5.4,21.7,19.5,50.7,0.3,2.5,95.9,90.4,1.9,3.2,90.2,17.1,27,82,7.6,102700,2.41,24991,9.5,6085,49116,94327,32.7,386.79
17125,"Mason County","Illinois",14666,16038,5.2,22,19.1,50.9,0.4,0.8,97.5,88.4,1.5,2.5,83.3,16.5,27,80.4,6.2,81400,2.28,23427,15.2,6563,42461,145690,27.2,539.24
17127,"Massac County","Illinois",15429,15161,6.2,22.8,18.4,52.2,5.9,1.9,89.8,87.5,0.7,3.1,85,14.1,19.9,80.2,8.1,81800,2.4,20216,13.7,5025,41077,134658,65,237.22
17129,"Menard County","Illinois",12705,12486,5.8,23.6,15.6,51.3,0.6,1,97,88.5,0.3,1.3,90.3,24.2,27.5,82.5,7.6,113500,2.48,26281,7.7,5507,56230,84186,40.4,314.44
17131,"Mercer County","Illinois",16434,16957,5.9,22.6,18.3,50.6,0.3,1.9,96.8,88.7,0.7,1.7,88.7,14.5,27.4,79.9,8.2,102800,2.36,25332,9.3,5191,50909,116781,29.3,561.2
17133,"Monroe County","Illinois",32957,27619,5.9,24.5,14.1,50.6,0.2,1.4,97.1,89.6,0.9,3.6,91,24.7,28.8,81.7,11.5,197400,2.6,31091,4.5,12507,68253,166250,85.6,385.01
17135,"Montgomery County","Illinois",30104,30652,5.7,21.2,17.3,47.7,3.2,1.5,94.1,87.8,1.3,3.2,83.5,13.3,23.4,77.8,7.8,78100,2.34,21700,14,13479,40864,237854,42.8,703.69
17137,"Morgan County","Illinois",35547,36616,5.5,21.3,16.7,49.8,6,2,89.8,79.3,1.1,2.5,86.5,20.2,19,70.4,17.9,93300,2.29,23244,16.4,11399,44645,298092,62.5,568.79
17139,"Moultrie County","Illinois",14846,14287,6.7,24.9,17.6,51.4,0.3,0.9,97.8,90.5,1.3,8.3,83.8,13.8,20.5,78.8,7.9,89700,2.53,22954,11,8275,46364,114387,44.2,335.94
17141,"Ogle County","Illinois",53497,51032,5.9,24.8,15.2,50.4,0.9,8.9,88.6,89.5,5,7.2,87.4,17.8,24.4,75.6,13.5,152400,2.55,24959,8.9,8257,55733,282123,70.5,758.57
17143,"Peoria County","Illinois",186494,183433,6.8,24.1,13.9,51.6,17.7,3.8,72.7,83.9,4.2,6.5,88.7,28.1,19,68.2,23.3,119000,2.38,28157,14.5,13250,49747,1670372,301.2,619.21
17145,"Perry County","Illinois",22350,23094,5.3,20.7,15.7,45.8,8.3,2.7,87.1,84.6,1.5,3.9,81.5,13.5,24.5,78.4,8.3,76900,2.38,17926,14,7452,40696,151534,50.6,441.76
17147,"Piatt County","Illinois",16729,16365,5.6,24,16.2,50.6,0.3,1,97.3,90.4,1.3,1.9,89.8,22.9,22.2,81.7,7.5,119100,2.49,26492,7.6,7220,55752,127750,38.1,439.2
17149,"Pike County","Illinois",16430,17384,6.2,22.6,19.1,50.1,1.7,1,96.2,85.7,1,3,86,12.7,21.5,79,7.2,76000,2.42,19996,15.4,8233,40205,146973,19.8,831.38
17151,"Pope County","Illinois",4470,4413,4.6,18.2,21.6,47.3,6,1.4,90.7,90.3,1.6,1.7,85.1,8.3,32.8,78,6.8,88300,2.31,20134,12.4,2245,39672,45963,12.1,368.77
17153,"Pulaski County","Illinois",6161,7348,5.8,22.8,18.2,52.2,32.4,1.6,63.9,89.1,4,4.7,78.9,11.9,26,74,11.7,48800,2.44,18444,22.7,4941,31173,193206,30.9,199.19
17155,"Putnam County","Illinois",6006,6086,5.2,21.3,17.8,49.5,0.5,4.2,94.1,90,2,3.6,88.7,15,22.3,79.9,8.3,123600,2.36,27004,10.9,3619,56458,43752,37.5,160.16
17157,"Randolph County","Illinois",33476,33893,5.1,19.8,16,45.1,9.7,2.6,86.4,87.6,1.3,3.2,78.5,12,23.9,78.7,9.7,86900,2.38,19950,10.4,10123,45020,234549,58.2,575.5
17159,"Richland County","Illinois",16233,16149,6,22.2,19.2,51,0.5,1.3,96.6,91.8,1.4,2.1,89.1,18.1,17.8,78.4,9,76000,2.39,22874,13.8,10346,41917,128124,45.1,359.99
17161,"Rock Island County","Illinois",147546,149374,6.4,22.5,16.2,50.9,9,11.6,75.7,85,6.3,10.6,86.7,21.1,18.5,71.5,21.3,111700,2.37,25071,12.3,11636,46226,1660770,345,427.64
17163,"St. Clair County","Illinois",270056,256082,6.8,25.4,12.5,51.9,30.5,3.3,62.9,84.3,2.4,4.7,87.4,23.9,23.2,67.7,20.6,122400,2.55,24770,15.5,11818,48562,3233214,410.6,657.76
17165,"Saline County","Illinois",24913,26733,5.8,22.9,18.4,51.2,4,1.4,92.4,87.7,1,2.4,82.1,14.3,22,72.6,10.9,69400,2.31,20903,18.4,10427,35644,294004,65.6,379.82
17167,"Sangamon County","Illinois",197465,188951,6.3,23.7,13.9,52,11.8,1.8,82.5,83.6,2.9,4.7,91,31,18.9,70.5,20.3,118900,2.34,28394,13.4,14768,52232,5738176,227.4,868.3
17169,"Schuyler County","Illinois",7544,7189,5.6,20.9,18.5,47.9,3.2,1.2,94.9,86.9,2.8,3.9,89.2,17.7,22.6,78.8,5.8,74900,2.48,20649,14,7647,43686,58248,17.3,437.27
17171,"Scott County","Illinois",5355,5537,6,23.8,18,51.1,0.2,0.8,98,93.4,0.8,1.8,88.3,18,25.3,76.3,7.9,82100,2.51,27530,9.1,6686,49462,46368,21.3,250.91
17173,"Shelby County","Illinois",22363,22893,5.7,22.6,18.9,50.2,0.2,0.8,98,90.3,1,2.3,87.7,14.7,23.3,79.5,6.4,84500,2.42,21891,11.3,6477,44627,190306,29.5,758.52
17175,"Stark County","Illinois",5994,6332,5.3,23.5,19.9,51.2,0.5,1,97.2,90.4,0.9,0.8,88,15.2,25.3,81.7,9.3,87500,2.49,25311,11.2,9404,49195,57324,20.8,288.08
17177,"Stephenson County","Illinois",47711,48979,5.9,22.7,18.8,51.5,9,2.9,85.1,87,2.3,4.2,88.5,17.2,19.7,72.4,19,103300,2.4,22608,14.8,10285,43304,363712,84.5,564.52
17179,"Tazewell County","Illinois",135394,128485,6.4,23.5,15.6,50.7,1,1.9,95,86.9,1.5,2.5,90.2,23.1,20.7,77.9,14.2,125700,2.43,27036,7.9,13424,54232,799174,208.6,648.97
17181,"Union County","Illinois",17808,18293,5.8,21.5,18.2,50.1,0.9,4.8,92.4,89.9,2.4,5.9,79.1,17.8,22.8,75.8,9.5,84200,2.38,19512,21.1,8009,39760,154020,43.1,413.46
17183,"Vermilion County","Illinois",81625,83919,6.7,24.4,16.3,50.4,13,4.2,80.4,86.5,2.2,4.6,84.9,13.7,19.7,71.3,14.5,76500,2.5,20218,18.7,9367,39456,794117,90.9,898.37
17185,"Wabash County","Illinois",11947,12937,6,22.2,17.8,51.1,0.6,1.3,96.2,89.7,0.8,1.8,86.4,15.3,19.6,80.1,7.8,77400,2.46,23350,13,8966,46026,88677,53.5,223.25
17187,"Warren County","Illinois",17707,18735,5.8,22.1,17,51.4,1.7,8.4,88,91.3,4.2,8,85.5,19.9,19.3,72.5,11.8,83300,2.42,20047,13.4,7602,41636,134787,32.6,542.41
17189,"Washington County","Illinois",14716,15148,5.7,22.1,17,49.9,0.7,1.3,96.9,89.8,0.5,2.5,86.2,17.1,24.8,83.2,4.5,103100,2.4,24846,9.1,13400,51440,110570,26.2,562.57
17191,"Wayne County","Illinois",16760,17151,6.2,22.6,19.4,50.7,0.3,1.1,97.5,91.7,0.9,1.8,84.3,12.1,20.4,75.5,7.7,65100,2.33,21493,14.3,8814,39207,144166,23.5,713.81
17193,"White County","Illinois",14665,15371,6,20.9,21,51.7,0.4,1.1,97.6,86.6,1.2,1.7,84.5,12.2,26,79.9,7.9,62900,2.23,22081,14.8,8392,39728,166681,29.6,494.77
17195,"Whiteside County","Illinois",58498,60653,6,23.5,17.5,50.9,1.3,11,85.9,89.6,2.8,7,85.5,16.1,19.6,75.8,14.4,98100,2.45,23405,11.2,9676,45266,446506,85.5,684.25
17197,"Will County","Illinois",677560,502266,7.2,29.1,9.3,50.3,11.2,15.6,67.2,89.6,11.4,19.2,90,30.7,33.6,85,12.3,240500,3,29811,6.6,10211,75906,2432250,809.6,836.91
17199,"Williamson County","Illinois",66357,61296,6.1,22.1,16.3,50.5,3.8,2,91.5,85.6,1.5,2.6,88.2,21.7,20.4,73.6,16.8,87600,2.43,22164,16.7,15370,40579,696352,157.9,420.15
17201,"Winnebago County","Illinois",295266,278418,6.7,24.9,13.8,51.1,12.2,10.9,72.5,86.4,7.6,12,84.4,21.1,21.9,70.1,25.7,128100,2.56,24008,15.9,12943,47198,1916156,575.2,513.36
17203,"Woodford County","Illinois",38664,35469,6.5,25.8,14.8,50.6,0.5,1.4,96.5,88.9,1.5,2.6,92.4,26,22.8,83.3,8.9,151500,2.61,29475,7,7329,65890,183287,73.3,527.8
18001,"Adams County","Indiana",34387,33625,9.3,31.2,13.8,50.6,0.3,4.1,94.6,89,0.9,16.1,82.8,12.2,21.8,78.3,13,111700,2.76,19089,16.3,10928,43317,196561,101.4,339.03
18003,"Allen County","Indiana",355329,331849,7.5,27,11.9,51.3,11.7,6.5,76.5,86.3,5.4,8.6,88.5,26.1,20.4,70.6,21.4,113200,2.55,24532,12.3,13667,48714,3089210,540.6,657.31
18005,"Bartholomew County","Indiana",76794,71435,6.8,25.2,14,50.6,1.8,6.2,87,83.6,7,7.8,89.2,26.7,19.8,72.5,15.1,133100,2.5,26860,10.4,14399,52742,598115,188.7,406.91
18007,"Benton County","Indiana",8854,9421,7,25.8,15.7,50.5,0.5,4.9,93.7,84.5,1.2,4.2,89.7,13.7,25,78.7,8,85200,2.48,21949,10,5852,46318,71895,21.8,406.42
18009,"Blackford County","Indiana",12766,14048,5.9,22.8,17.8,50.7,0.4,0.9,97.2,82,0.6,0.9,84.7,12.2,23.9,78.1,12.6,77600,2.4,21783,14.2,7389,41989,110667,77.3,165.08
18011,"Boone County","Indiana",56640,46107,6.9,28.1,11.7,50.8,0.9,2.2,93.8,88.8,2.6,4.3,92.8,38,23.6,79.1,12.2,174300,2.58,38696,7.1,8970,68594,299492,133.9,422.91
18013,"Brown County","Indiana",15242,14957,5.1,20.8,17.2,50.4,0.3,1.2,96.8,87.4,1.1,2.8,87.5,21.2,35.2,84.7,3.1,158500,2.57,24312,10.8,4180,50139,62381,48.9,311.98
18015,"Carroll County","Indiana",20155,20165,6.1,24.6,15.8,49.9,0.2,3.5,95.2,90,1.7,2.9,88.6,14.9,26,79.6,7.4,107400,2.48,23163,9.4,5153,48055,115688,54.1,372.22
18017,"Cass County","Indiana",38966,40930,6.8,25.9,15.1,50,1.5,12.6,83.7,87.5,7.2,11.6,82,14.1,19.9,75.6,12.6,82400,2.51,20562,14,8714,42587,280598,94.5,412.16
18019,"Clark County","Indiana",110232,96472,6.6,23.7,12.8,51,6.9,4.9,85.2,85.9,3.2,5,85.4,17.8,22.5,71.2,19.5,125800,2.45,23592,11.8,16414,47368,857209,295.6,372.86
18021,"Clay County","Indiana",26890,26556,5.8,24,15.1,50.8,0.3,1.1,97.2,89.9,1,2.5,87.9,13.8,25.7,79.1,6,87100,2.6,20569,12.5,11737,44666,236219,75.2,357.54
